id,name,latitude,longitude,agent_code,geo_level_1,geo_level_2,geo_level_3,geo_level_4,geo_level_5,is_pos,contact_name,contact_phone_number,pos_type,pos_channel,picture_uri,electronic_recharge_activity_flag,physical_recharge_activity_flag,sim_activity_flag,handset_activity_flag,mfs_activity_flag
FIPO182,FIPO182,50.69985854801069,4.662607619235303,FIPO182,LVL1_Chaumont-Gistoux,null,null,null,null,true,Kati Sharma,+32468113198,grocery store,CHA03,null,true,false,true,false,true
FIPO183,FIPO183,50.88796719529925,4.076310357455218,FIPO183,LVL1_Denderleeuw,null,null,null,null,true,Violeta Tolbert,+32492068586,grocery store,CHA03,/api/media/files?path=proximus_5.jpg,true,true,true,true,true
FIPO184,FIPO184,50.347671457977064,5.246932502050218,FIPO184,LVL1_Havelange,null,null,null,null,true,Tonita Manley,+32456941758,chemist,CHA02,/api/media/files?path=proximus_5.jpg,true,false,true,true,true
FIPO185,FIPO185,51.180579620535205,4.34106069692276,FIPO185,LVL1_Anvers,null,null,null,null,true,Vickey Mounsey,+32452404840,fuel station,CHA02,/api/media/files?path=proximus_4.jpg,true,true,false,true,true
FIPO187,FIPO187,51.14030893551046,5.593576072555142,FIPO187,LVL1_Bree,null,null,null,null,true,Brittni Mertens,+32408595840,fuel station,CHA02,/api/media/files?path=proximus_0.jpg,true,true,true,false,true
FIPO188,FIPO188,49.73940162345335,5.71522838598137,FIPO188,LVL1_Attert,null,null,null,null,true,Randolph Favela,+32410127008,chemist,CHA02,/api/media/files?path=proximus_2.jpg,true,false,false,false,false
FIPO190,FIPO190,51.03801194511221,3.703973731307818,FIPO190,LVL1_Gand,null,null,null,null,true,Vickey Mounsey,+32456595504,chemist,CHA01,null,true,true,false,true,true
FIPO191,FIPO191,51.00934042919294,4.316907476337345,FIPO191,LVL1_Londerzeel,null,null,null,null,true,Corazon Dines,+32459982334,grocery store,CHA02,/api/media/files?path=proximus_1.jpg,true,false,true,true,false
FIPO192,FIPO192,51.08314393061325,3.6716091064916814,FIPO192,LVL1_Gand,null,null,null,null,true,Deeanna Amundson,+32411886980,fuel station,CHA03,/api/media/files?path=supermarche_1.jpg,true,false,true,true,true
FIPO193,FIPO193,50.61074755978087,5.3144064946807825,FIPO193,LVL1_Verlaine,null,null,null,null,true,Jospeh Vergara,+32419159376,grocery store,CHA03,/api/media/files?path=supermarche_1.jpg,false,false,true,false,true
FIPO194,FIPO194,50.87508840608522,4.325252161481415,FIPO194,LVL1_Ganshoren,null,null,null,null,true,Beulah Glenn,+32485072754,fuel station,CHA03,/api/media/files?path=supermarche_1.jpg,true,true,false,true,false
FIPO195,FIPO195,50.092677684636534,4.521377579402549,FIPO195,LVL1_Couvin,null,null,null,null,true,Kati Sharma,+32471630366,chemist,CHA03,null,true,true,true,true,false
FIPO196,FIPO196,50.67347460087464,5.725688212707363,FIPO196,LVL1_Blgny,null,null,null,null,true,Marcelino Henegar,+32429844835,chemist,CHA03,null,true,true,true,true,true
FIPO197,FIPO197,50.961387905354464,4.232498000635854,FIPO197,LVL1_Merchtem,null,null,null,null,true,Kristen Janusz,+32417955336,grocery store,CHA02,/api/media/files?path=proximus_5.jpg,false,false,true,true,true
FIPO198,FIPO198,50.99702009150853,4.14486334477254,FIPO198,LVL1_Lebbeke,null,null,null,null,true,Kristofer Fenley,+32423222612,fuel station,CHA03,/api/media/files?path=librairie_2.jpg,true,true,true,false,true
FIPO199,FIPO199,50.66016540493919,4.34297524822792,FIPO199,LVL1_Braine-l'Alleud,null,null,null,null,true,Gonzalo Gao,+32474222786,grocery store,CHA03,/api/media/files?path=librairie_1.jpg,true,false,true,true,false
FIPO200,FIPO200,51.46043038729445,4.757336455640173,FIPO200,LVL1_Hoogstraten,null,null,null,null,true,Marcelino Henegar,+32431844844,fuel station,CHA03,null,true,true,true,true,true
FIPO202,FIPO202,51.153646943376174,4.384801052383386,FIPO202,LVL1_Anvers,null,null,null,null,true,Kati Sharma,+32403608261,grocery store,CHA01,null,false,true,true,true,true
FIPO207,FIPO207,50.80310335188814,4.344347745930991,FIPO207,LVL1_Uccle,null,null,null,null,true,Han Shumway,+32448643135,fuel station,CHA03,null,true,false,true,true,true
FIPO208,FIPO208,51.05899088290364,5.271832103777452,FIPO208,LVL1_Beringen,null,null,null,null,true,Hermila Penfold,+32423629624,fuel station,CHA01,/api/media/files?path=supermarche_1.jpg,false,false,false,false,true
FIPO210,FIPO210,50.82836648632526,4.28445092308187,FIPO210,LVL1_Anderlecht,null,null,null,null,true,Corazon Dines,+32475246966,grocery store,CHA01,/api/media/files?path=proximus_4.jpg,true,true,true,true,true
FIPO211,FIPO211,50.58268760484482,5.571861961432656,FIPO211,LVL1_Lige,null,null,null,null,true,Zonia Corns,+32498803746,chemist,CHA03,null,true,false,false,true,false
FIPO212,FIPO212,51.220259708527685,4.400308822558197,FIPO212,LVL1_Anvers,null,null,null,null,true,Corazon Dines,+32485033259,fuel station,CHA01,null,false,true,false,true,true
FIPO214,FIPO214,51.231510735358015,4.4124162772818,FIPO214,LVL1_Anvers,null,null,null,null,true,Georgiann Yoshida,+32493737711,chemist,CHA01,/api/media/files?path=supermarche_3.jpg,true,true,true,false,false
FIPO216,FIPO216,50.60295083347382,5.411108774396306,FIPO216,LVL1_Flmalle,null,null,null,null,true,Coreen Hoxie,+32412154374,grocery store,CHA03,/api/media/files?path=librairie_3.jpg,false,true,true,true,false
FIPO217,FIPO217,50.632721380843904,4.639215038613287,FIPO217,LVL1_Walhain,null,null,null,null,true,Olive Hessel,+32456149262,grocery store,CHA02,/api/media/files?path=supermarche_3.jpg,true,false,true,true,false
FIPO218,FIPO218,51.436562907129826,4.927549923068537,FIPO218,LVL1_Baerle-Duc,null,null,null,null,true,Shanna Jaffe,+32470063239,chemist,CHA02,/api/media/files?path=proximus_0.jpg,true,true,false,false,false
FIPO220,FIPO220,50.94793639643175,4.708800111401293,FIPO220,LVL1_Rotselaar,null,null,null,null,true,Angella Prisco,+32463198901,grocery store,CHA03,null,true,false,false,true,false
FIPO221,FIPO221,50.8737431644902,5.474032681949473,FIPO221,LVL1_Hoeselt,null,null,null,null,true,Darron Craver,+32428589480,chemist,CHA03,/api/media/files?path=supermarche_2.jpg,false,true,false,false,false
FIPO222,FIPO222,50.59528417882369,5.853058860641347,FIPO222,LVL1_Verviers,null,null,null,null,true,Tyree Widman,+32438138063,fuel station,CHA02,/api/media/files?path=proximus_0.jpg,true,true,true,true,false
FIPO223,FIPO223,50.65767373537118,5.5502642368211115,FIPO223,LVL1_Lige,null,null,null,null,true,Enola Rudder,+32498833703,grocery store,CHA02,/api/media/files?path=librairie_3.jpg,true,true,true,false,true
FIPO225,FIPO225,50.79335523249653,4.323467609915617,FIPO225,LVL1_Uccle,null,null,null,null,true,Brittni Mertens,+32410743057,grocery store,CHA01,null,true,true,false,true,true
FIPO227,FIPO227,50.3601718343315,4.759147312559114,FIPO227,LVL1_Mettet,null,null,null,null,true,Logan Clapp,+32487598391,fuel station,CHA01,null,false,true,false,false,false
FIPO229,FIPO229,51.07802262275382,4.19468249362008,FIPO229,LVL1_Bornem,null,null,null,null,true,Guillermina Benedetti,+32405639541,fuel station,CHA02,/api/media/files?path=librairie_2.jpg,false,false,true,false,false
FIPO230,FIPO230,50.349951387745456,4.106485121006541,FIPO230,LVL1_Estinnes,null,null,null,null,true,Han Shumway,+32476415378,grocery store,CHA03,/api/media/files?path=proximus_3.jpg,true,false,true,false,true
FIPO231,FIPO231,50.82131452291281,4.38748397238911,FIPO231,LVL1_Etterbeek,null,null,null,null,true,Deeanna Amundson,+32455701487,grocery store,CHA03,/api/media/files?path=supermarche_2.jpg,true,true,false,true,false
FIPO232,FIPO232,51.47556228688292,4.80522461189833,FIPO232,LVL1_Hoogstraten,null,null,null,null,true,Adina Pacheo,+32415585366,chemist,CHA02,/api/media/files?path=proximus_1.jpg,true,true,true,true,true
FIPO233,FIPO233,50.62124414916459,5.56705882397509,FIPO233,LVL1_Lige,null,null,null,null,true,Glennie Menjivar,+32499120148,fuel station,CHA02,null,true,true,true,true,true
FIPO235,FIPO235,50.67879143981048,5.5316850774242665,FIPO235,LVL1_Ans,null,null,null,null,true,Chloe Rothenberg,+32430832569,chemist,CHA02,null,false,true,false,false,true
FIPO236,FIPO236,50.9090119256024,4.198839686968584,FIPO236,LVL1_Asse,null,null,null,null,true,Lawanna Jess,+32437013952,chemist,CHA01,/api/media/files?path=supermarche_0.jpg,false,false,false,true,false
FIPO238,FIPO238,51.20396527440329,3.22131217780112,FIPO238,LVL1_Bruges,null,null,null,null,true,Hipolito Kittinger,+32470894391,fuel station,CHA03,/api/media/files?path=librairie_0.jpg,false,true,false,true,false
FIPO239,FIPO239,50.83263486934941,3.248587684662322,FIPO239,LVL1_Courtrai,null,null,null,null,true,Lawanna Jess,+32480526328,fuel station,CHA03,/api/media/files?path=supermarche_3.jpg,true,false,true,true,true
FIPO240,FIPO240,50.91353950982918,2.7609636195884044,FIPO240,LVL1_Vleteren,null,null,null,null,true,Kati Sharma,+32405937660,chemist,CHA02,/api/media/files?path=proximus_1.jpg,false,false,false,true,true
FIPO242,FIPO242,50.491197583363515,5.303108929130611,FIPO242,LVL1_Modave,null,null,null,null,true,Cristopher Coles,+32426809817,chemist,CHA02,null,true,false,false,true,false
FIPO243,FIPO243,50.47923200163831,4.86305887482654,FIPO243,LVL1_Namur,null,null,null,null,true,Olive Hessel,+32423705460,fuel station,CHA01,/api/media/files?path=supermarche_3.jpg,true,true,true,true,true
FIPO245,FIPO245,50.89366737647056,4.2635431099488725,FIPO245,LVL1_Asse,null,null,null,null,true,Connie Stanko,+32480510190,fuel station,CHA01,null,true,false,true,true,false
FIPO248,FIPO248,50.81126382581305,3.338169433637685,FIPO248,LVL1_Zwevegem,null,null,null,null,true,Kristen Janusz,+32496757040,chemist,CHA01,/api/media/files?path=supermarche_3.jpg,false,true,true,true,true
FIPO249,FIPO249,50.7931161255227,4.488973900325186,FIPO249,LVL1_Overijse,null,null,null,null,true,Enola Rudder,+32496737525,grocery store,CHA03,/api/media/files?path=supermarche_1.jpg,false,true,false,false,true
FIPO252,FIPO252,50.82392840728144,4.293713268181172,FIPO252,LVL1_Anderlecht,null,null,null,null,true,Enola Rudder,+32418776648,chemist,CHA01,/api/media/files?path=proximus_4.jpg,true,true,false,false,false
FIPO253,FIPO253,51.263985041282304,3.152766814324104,FIPO253,LVL1_Zuienkerke,null,null,null,null,true,Darron Craver,+32449272283,grocery store,CHA01,/api/media/files?path=proximus_3.jpg,true,true,true,true,true
FIPO255,FIPO255,50.93398674195084,3.4323171326721265,FIPO255,LVL1_Dentergem,null,null,null,null,true,Glennie Menjivar,+32410858389,grocery store,CHA02,/api/media/files?path=librairie_1.jpg,false,true,true,true,false
FIPO256,FIPO256,50.652412291803216,5.709985426171421,FIPO256,LVL1_Soumagne,null,null,null,null,true,Deeanna Amundson,+32437691982,chemist,CHA03,null,false,true,true,false,false
FIPO257,FIPO257,50.418425036194364,4.584564743913131,FIPO257,LVL1_Aiseau-Presles,null,null,null,null,true,Gonzalo Gao,+32435247147,grocery store,CHA02,/api/media/files?path=librairie_0.jpg,true,true,false,false,true
FIPO258,FIPO258,51.08478971201929,4.0100313588943175,FIPO258,LVL1_Lokeren,null,null,null,null,true,Marcelino Henegar,+32477504783,chemist,CHA03,/api/media/files?path=librairie_0.jpg,true,true,true,true,false
FIPO259,FIPO259,50.86229812132173,4.369549770136245,FIPO259,LVL1_Schaerbeek,null,null,null,null,true,Denisse Adams,+32497683574,fuel station,CHA03,/api/media/files?path=proximus_2.jpg,true,false,true,true,true
FIPO260,FIPO260,50.852399481692814,4.330846563811916,FIPO260,LVL1_Molenbeek-Saint-Jean,null,null,null,null,true,Danika Gierlach,+32472450925,fuel station,CHA02,null,true,true,true,true,true
FIPO262,FIPO262,50.8253363374493,4.2849919079396175,FIPO262,LVL1_Anderlecht,null,null,null,null,true,Dacia Crockett,+32458547376,fuel station,CHA02,/api/media/files?path=proximus_3.jpg,true,true,true,true,true
FIPO263,FIPO263,51.2254470582583,4.400189706436535,FIPO263,LVL1_Anvers,null,null,null,null,true,Kristen Janusz,+32496778896,fuel station,CHA02,null,false,false,false,false,true
FIPO264,FIPO264,50.98054833768043,3.54254209741316,FIPO264,LVL1_Deinze,null,null,null,null,true,Denisse Adams,+32465105554,grocery store,CHA03,/api/media/files?path=librairie_1.jpg,true,false,false,true,false
FIPO266,FIPO266,51.25109525520066,4.4841543228562974,FIPO266,LVL1_Schoten,null,null,null,null,true,Randolph Favela,+32471375806,fuel station,CHA01,null,true,false,true,true,true
FIPO267,FIPO267,50.840354306275714,4.394623227232291,FIPO267,LVL1_Etterbeek,null,null,null,null,true,Scarlet Champine,+32405855649,grocery store,CHA03,/api/media/files?path=supermarche_1.jpg,false,true,false,false,true
FIPO269,FIPO269,51.02278878333682,4.562793424000025,FIPO269,LVL1_Bonheiden,null,null,null,null,true,Thomasena Yarger,+32488880015,grocery store,CHA02,/api/media/files?path=librairie_3.jpg,true,false,true,false,false
FIPO270,FIPO270,51.17223000713329,4.152538370634158,FIPO270,LVL1_Saint-Nicolas,null,null,null,null,true,Tonita Manley,+32497394439,fuel station,CHA03,/api/media/files?path=librairie_3.jpg,true,false,true,false,true
FIPO271,FIPO271,51.173670653881956,4.844901197370511,FIPO271,LVL1_Herentals,null,null,null,null,true,Deadra Payton,+32493460440,chemist,CHA02,null,false,true,false,false,false
FIPO272,FIPO272,50.98311716550831,3.549211753422517,FIPO272,LVL1_Deinze,null,null,null,null,true,Danika Gierlach,+32423559151,chemist,CHA03,null,true,true,true,false,false
FIPO274,FIPO274,51.36233561140665,4.255336591793515,FIPO274,LVL1_Anvers,null,null,null,null,true,Marcelino Henegar,+32403097328,chemist,CHA02,/api/media/files?path=proximus_1.jpg,true,true,false,false,false
FIPO275,FIPO275,51.21486548127838,4.393128938455568,FIPO275,LVL1_Anvers,null,null,null,null,true,Shanna Jaffe,+32451747814,chemist,CHA03,/api/media/files?path=supermarche_3.jpg,false,true,true,true,true
FIPO276,FIPO276,50.48741693896499,5.804739468535744,FIPO276,LVL1_Theux,null,null,null,null,true,Marcelino Henegar,+32448065014,grocery store,CHA01,/api/media/files?path=librairie_3.jpg,false,false,true,true,false
FIPO277,FIPO277,50.889238428412796,3.6834545406275385,FIPO277,LVL1_Zwalm,null,null,null,null,true,Hipolito Kittinger,+32462542471,grocery store,CHA03,/api/media/files?path=proximus_2.jpg,true,true,true,true,false
FIPO278,FIPO278,51.01648344323046,4.005359140106604,FIPO278,LVL1_Berlare,null,null,null,null,true,Danika Gierlach,+32455069897,chemist,CHA02,null,false,false,false,true,true
FIPO279,FIPO279,51.24393577196342,2.9674062869974573,FIPO279,LVL1_Bredene,null,null,null,null,true,Angella Prisco,+32472082389,fuel station,CHA03,/api/media/files?path=proximus_1.jpg,true,true,true,true,true
FIPO280,FIPO280,50.34455657589942,5.5049178523007685,FIPO280,LVL1_Durbuy,null,null,null,null,true,Kristofer Fenley,+32480176136,grocery store,CHA03,/api/media/files?path=librairie_0.jpg,true,true,false,false,false
FIPO281,FIPO281,50.855756507760276,4.169575686598402,FIPO281,LVL1_Ternat,null,null,null,null,true,Glennie Menjivar,+32443260153,fuel station,CHA01,/api/media/files?path=supermarche_2.jpg,true,true,true,false,true
FIPO284,FIPO284,50.550857161029555,5.078321355380666,FIPO284,LVL1_Hron,null,null,null,null,true,Denisse Adams,+32404893980,chemist,CHA02,/api/media/files?path=proximus_4.jpg,false,true,false,true,false
FIPO285,FIPO285,51.20362408392587,3.134054111581016,FIPO285,LVL1_Jabbeke,null,null,null,null,true,Hipolito Kittinger,+32450316259,grocery store,CHA03,/api/media/files?path=supermarche_2.jpg,false,true,false,false,false
FIPO286,FIPO286,50.788004940208786,4.3454793269380625,FIPO286,LVL1_Uccle,null,null,null,null,true,Julieta Betterton,+32467025939,grocery store,CHA03,null,true,true,true,true,true
FIPO287,FIPO287,51.015704247814085,4.46770873485803,FIPO287,LVL1_Malines,null,null,null,null,true,Marth Wheeler,+32446589008,grocery store,CHA02,null,false,false,false,true,false
FIPO288,FIPO288,51.070761395404965,3.9187707412549635,FIPO288,LVL1_Laarne,null,null,null,null,true,Logan Clapp,+32447505224,fuel station,CHA03,/api/media/files?path=supermarche_0.jpg,false,false,false,true,false
FIPO289,FIPO289,51.215951224484414,4.625764444736877,FIPO289,LVL1_Ranst,null,null,null,null,true,Chloe Rothenberg,+32445738170,grocery store,CHA03,/api/media/files?path=proximus_5.jpg,true,true,true,true,true
FIPO290,FIPO290,50.84830610944079,4.370216474794811,FIPO290,LVL1_Saint-Josse-ten-Noode,null,null,null,null,true,Kenton Demaio,+32482504577,fuel station,CHA03,/api/media/files?path=librairie_3.jpg,false,false,false,true,false
FIPO291,FIPO291,50.94958830509137,5.698170237010193,FIPO291,LVL1_Maasmechelen,null,null,null,null,true,Logan Clapp,+32454196634,grocery store,CHA02,/api/media/files?path=proximus_4.jpg,true,false,true,true,true
FIPO292,FIPO292,50.84827106989264,4.375797946494547,FIPO292,LVL1_Saint-Josse-ten-Noode,null,null,null,null,true,Kimiko Wiedeman,+32498349113,grocery store,CHA01,/api/media/files?path=proximus_0.jpg,false,false,true,false,false
FIPO293,FIPO293,51.00688133073401,5.495425471234757,FIPO293,LVL1_Genk,null,null,null,null,true,Cristopher Coles,+32407296936,grocery store,CHA02,/api/media/files?path=proximus_4.jpg,true,false,false,true,false
FIPO294,FIPO294,50.79770769415351,4.240504857397512,FIPO294,LVL1_Sint-Pieters-Leeuw,null,null,null,null,true,Kymberly Mends,+32494923323,grocery store,CHA01,/api/media/files?path=librairie_0.jpg,true,false,false,false,true
FIPO296,FIPO296,50.3479576545759,5.254994629461554,FIPO296,LVL1_Havelange,null,null,null,null,true,Connie Stanko,+32405068656,chemist,CHA01,null,false,true,true,true,true
FIPO297,FIPO297,51.22731961526852,3.292187624069016,FIPO297,LVL1_Bruges,null,null,null,null,true,Darron Craver,+32471017197,chemist,CHA03,/api/media/files?path=librairie_3.jpg,false,true,false,true,false
FIPO298,FIPO298,50.78083891383577,4.380070620815447,FIPO298,LVL1_Uccle,null,null,null,null,true,Kristen Janusz,+32417525904,grocery store,CHA01,null,false,false,true,false,true
FIPO300,FIPO300,50.78698394349513,3.0956626672986154,FIPO300,LVL1_Menin,null,null,null,null,true,Danika Gierlach,+32465568447,fuel station,CHA03,null,true,true,true,true,true
FIPO301,FIPO301,50.87644256087991,4.489718655065751,FIPO301,LVL1_Zaventem,null,null,null,null,true,Enola Rudder,+32481887047,fuel station,CHA01,/api/media/files?path=librairie_0.jpg,false,true,true,true,false
FIPO302,FIPO302,51.33494665204533,4.350016308176934,FIPO302,LVL1_Anvers,null,null,null,null,true,Gonzalo Gao,+32405215310,grocery store,CHA01,null,false,true,true,true,false
FIPO305,FIPO305,51.25647766674386,5.477449358135683,FIPO305,LVL1_Hamont-Achel,null,null,null,null,true,Roseanne Perea,+32439584836,fuel station,CHA02,/api/media/files?path=supermarche_0.jpg,true,false,false,false,false
FIPO307,FIPO307,51.13237551810064,4.576737572511852,FIPO307,LVL1_Lierre,null,null,null,null,true,Beulah Glenn,+32430758373,fuel station,CHA01,null,true,true,true,true,false
FIPO310,FIPO310,50.879109238861126,4.323303460674627,FIPO310,LVL1_Jette,null,null,null,null,true,Darron Craver,+32479220734,grocery store,CHA02,/api/media/files?path=proximus_0.jpg,true,false,false,false,false
FIPO311,FIPO311,50.636477078981834,5.62620400466955,FIPO311,LVL1_Lige,null,null,null,null,true,Tyree Widman,+32406074838,fuel station,CHA01,/api/media/files?path=librairie_0.jpg,true,false,true,false,true
